smokestack,Visual,3.667
smokiness,Olfactory,4.438
smoking,Olfactory,4.316
smoky,Olfactory,3.812
smolder,Visual,3.938
smooch,Haptic,4.267
smooches,Haptic,3.85
smooth,Haptic,4.667
smoother,Haptic,3.95
smoothie,Gustatory,3.882
smoothing,Haptic,3.3
smoothly,Haptic,4.556
smoothness,Haptic,4.125
smothered,Interoceptive,2.75
smothering,Haptic,2.833
smudge,Visual,3.875
smudged,Visual,4.5
smuggling,Visual,3.786
smut,Visual,3.824
smuttiness,Visual,4.067
snack,Gustatory,4.684
snack food,Gustatory,4.842
snagged,Haptic,2.72
snaggletooth,Visual,4.188
snail,Visual,4.421
snails,Visual,3.857
snake,Visual,4.4
snake pit,Visual,3.842
snakebite,Interoceptive,3.353
snakefish,Visual,3.714
snakelike,Visual,3.889
snakeskin,Visual,4.368
snap,Auditory,3.737
snapper,Visual,3.647
snappily,Auditory,2.429
snapping,Auditory,3.765
snappishness,Auditory,2.692
snappy,Auditory,2.889
snaps,Auditory,3.059
snapshot,Visual,3.667
snarky,Auditory,3.857
snarl,Auditory,3.412
snarly,Auditory,2.789
snatching,Haptic,2.941
snazzy,Visual,4.176
sneak preview,Visual,3.778
sneaker,Visual,4.118
sneering,Visual,3.6
sneeze,Auditory,4.105
sneezer,Auditory,3.611
sneezing,Interoceptive,3.667
snicker,Auditory,3.889
snickering,Auditory,3.833
snide,Auditory,3.188
sniff,Olfactory,3.257
sniff out,Olfactory,3.947
sniffer,Olfactory,3
sniffing,Olfactory,3.85
sniffle,Auditory,3.895
sniffy,Auditory,2.125
snippety,Auditory,2.667
snippy,Auditory,2.706
snitch,Auditory,3.5
snitcher,Auditory,3.588
snivel,Auditory,2.846
sniveled,Auditory,2.833
snobbery,Visual,3.938
snobby,Auditory,3.429
snootily,Auditory,3.6
snootiness,Auditory,2.588
snooze,Interoceptive,2.96
snoozer,Auditory,2.267
snore,Auditory,4.556
snorer,Auditory,4.4
snoring,Auditory,4.737
snorkel,Visual,3.6
snort,Auditory,3.4
snorter,Auditory,3.875
snorting,Auditory,3.4
snot,Visual,3.75
snow,Visual,4.095
snowball,Visual,4.412
snowbird,Visual,3.769
snowboard,Visual,4.125
snowboarder,Visual,3.842
snowboarding,Visual,4.05
snowcap,Visual,3.933
snowdrift,Visual,4
snowfall,Visual,3.588
snowfield,Visual,4.706
snowiness,Visual,4.25
snowless,Visual,4.062
snowline,Visual,4.067
snowman,Visual,3.895
snowmobile,Visual,3.6
snowplow,Visual,4.167
snowshoeing,Visual,3.75
snowstorm,Visual,4
snowy,Visual,4.889
snuffbox,Visual,3.929
snuffle,Auditory,2.846
snug,Haptic,3.75
snuggle,Haptic,3.882
snugly,Haptic,3.923
snugness,Haptic,3.529
so so,Interoceptive,2.429
soak,Haptic,3.053
soaked,Haptic,3.368
soaking,Haptic,3.938
soap,Haptic,3.952
soap opera,Visual,4.312
soapiness,Visual,3.65
soapsuds,Visual,4.158
soapy,Visual,3.722
soaring,Visual,4.105
sob,Auditory,4.118
sobbing,Auditory,3.7
sober,Interoceptive,3.842
sober up,Interoceptive,4.412
sobering,Interoceptive,2.312
soberness,Interoceptive,3.316
sobriety,Interoceptive,3.375
soccer,Visual,4
soccer ball,Visual,3.85
soccer player,Visual,3.625
sociability,Auditory,2.824
sociably,Auditory,2.412
social event,Visual,3.722
socialist,Auditory,2.471
socialization,Auditory,3.176
socialize,Auditory,3.824
society,Visual,4
sociological,Auditory,2.706
sociopolitical,Auditory,2.214
sock,Haptic,4.111
soda,Gustatory,4.529
soda fountain,Visual,4.105
soda water,Gustatory,4.125
sodium,Gustatory,4.056
sodomize,Haptic,3.2
sodomy,Haptic,2.556
sofa,Visual,4.167
sofa bed,Visual,3.875
soft,Haptic,4.526
soft drink,Gustatory,4.368
soft spot,Haptic,3.353
softcover,Haptic,4
soften,Haptic,3.333
softener,Haptic,2.529
softening,Haptic,2.812
softhearted,Interoceptive,2.35
softie,Haptic,2.722
softly,Haptic,4
softness,Haptic,4.688
software,Visual,4.118
sogginess,Haptic,4.375
soggy,Haptic,3.667
soil,Visual,4.176
soiled,Visual,3.8
soilless,Visual,3.786
solace,Interoceptive,3.312
solar panel,Visual,4.333
solarium,Visual,3.833
soldering,Visual,3.706
soldier,Visual,3.947
solemn,Interoceptive,2.4
solemnity,Interoceptive,3.133
solicited,Auditory,2.722
soliciting,Auditory,3.789
solicitor,Visual,4.05
solid,Haptic,4.632
solidity,Haptic,3.611
solidness,Haptic,3.6
solitude,Interoceptive,3.105
soloist,Auditory,3.55
somberness,Interoceptive,2.929
sombrero,Visual,4.105
someday,Interoceptive,1.75
someone,Visual,3.842
somersault,Visual,3.889
sometime,Interoceptive,2
son,Visual,4.2
sonar,Auditory,2.176
sonata,Auditory,4.818
song,Auditory,4.889
songbird,Auditory,4.65
songbook,Visual,4.111
songfest,Auditory,3.562
songlike,Auditory,3.824
songwriter,Auditory,3.667
songwriting,Auditory,3.45
sonic,Auditory,3.562
sonic boom,Auditory,4.857
sonnet,Auditory,3.333
sonogram,Visual,3.706
sons,Visual,3.684
soon,Interoceptive,1.941
sooner,Interoceptive,1.647
sooth,Haptic,2.188
soothe,Interoceptive,3.421
soother,Interoceptive,2.286
soothing,Interoceptive,3.538
soothingly,Interoceptive,2.632
soothsaying,Auditory,3.688
sootiness,Haptic,3
sooty,Visual,3.893
sophisticated,Visual,3.882
sopping,Haptic,3
soprano,Auditory,4.947
sorbet,Gustatory,4.412
sore,Interoceptive,3.941
sore throat,Interoceptive,3.647
sorely,Interoceptive,3.111
soreness,Interoceptive,4.333
sorrow,Interoceptive,4.235
sorrowful,Interoceptive,3.714
sorrowfully,Interoceptive,2.333
sorrowfulness,Interoceptive,3
sorrowing,Interoceptive,2.789
sorry,Interoceptive,3.294
sort,Visual,4.062
sorted,Visual,4.158
souffle,Visual,3.909
soul,Interoceptive,2.444
soul mate,Interoceptive,3.444
soul searching,Interoceptive,3
soulfully,Interoceptive,2.353
soulfulness,Interoceptive,2.75
soulless,Interoceptive,2.7
soullessly,Interoceptive,2.294
soullessness,Interoceptive,2.5
soulmate,Interoceptive,2.722
sound,Auditory,5
sound barrier,Auditory,3.056
sound bite,Auditory,4.476
sound system,Auditory,4.737
sound wave,Auditory,4.625
soundbite,Auditory,4.667
soundboard,Auditory,3.471
sounding,Auditory,4
soundings,Auditory,4.211
soundless,Auditory,2.611
soundlessness,Auditory,3.765
soundly,Auditory,2.895
soundman,Visual,3.75
soundness,Auditory,3.526
soundproof,Auditory,3.111
soundproofing,Auditory,3.067
soundtrack,Auditory,4.938
soup,Gustatory,4.091
soup bowl,Visual,3.944
soup kitchen,Visual,3.737
soupspoon,Visual,3.778
soupy,Visual,3.895
sour,Gustatory,4.125
sour cream,Gustatory,4.632
sourdough,Gustatory,4.833
soured,Gustatory,3.824
souring,Gustatory,3
sourly,Gustatory,3.722
sourness,Gustatory,4.273
southerner,Auditory,3.118
souvenir,Visual,4.4
soy,Gustatory,3.529
soy sauce,Gustatory,4.944
soybean,Visual,3.824
soymilk,Gustatory,4.444
space,Visual,3.842
space bar,Haptic,4.158
space shuttle,Visual,3.938
spacecraft,Visual,4.375
spaceflight,Visual,3.944
spaceman,Visual,4.211
spaceship,Visual,4.15
spacious,Visual,3.941
spaciously,Visual,4.333
spaciousness,Visual,4.632
spades,Visual,4.056
spaghetti,Gustatory,4.375
spaghetti sauce,Gustatory,4.211
spammer,Visual,3.947
spandex,Haptic,3.684
spaniel,Visual,3.667
spank,Haptic,3.95
spanking,Haptic,4.118
spar,Visual,3.824
spare parts,Visual,3.722
spare ribs,Gustatory,3.812
spare time,Interoceptive,1.833
sparerib,Gustatory,4.857
spareribs,Gustatory,4.65
sparked,Visual,3.75
sparking,Visual,3.925
sparkle,Visual,4.45
sparkler,Visual,4.55
sparkling,Visual,4.45
sparkling water,Gustatory,4.375
sparklingly,Visual,4.042
sparkly,Visual,4.65
sparkplug,Visual,3.688
sparks,Visual,3.85
sparky,Visual,3.636
sparring partner,Visual,4.062
sparrow,Visual,4.316
sparse,Visual,3.703
spasm,Interoceptive,3.722
spatial,Visual,3.923
spatter,Visual,3.75
spatula,Visual,4.176
speak,Auditory,4.556
speak up,Auditory,3.95
speaker,Auditory,4.737
speakerphone,Auditory,4.222
speakers,Auditory,3.765
speaking,Auditory,4.158
spear,Visual,3.789
spearfish,Visual,4
spearmint,Gustatory,4.737
special,Interoceptive,2.895
specialness,Interoceptive,3.238
species,Visual,3.75
specific,Auditory,2.5
specificity,Auditory,2.294
specifics,Auditory,2.471
specify,Auditory,2.529
speck,Visual,3.875
specked,Visual,3.739
speckle,Visual,4
specks,Visual,3.824
specs,Visual,3.786
spectacle,Visual,4.059
spectacled,Visual,4
spectacles,Visual,4.857
spectator,Visual,4.263
spectatorship,Visual,4.471
spectrometer,Visual,3.667
spectrum,Visual,3.7
speech,Auditory,4.15
speech act,Auditory,3.5
speechlessness,Interoceptive,2.462
speechmaker,Auditory,3.389
speechmaking,Auditory,3.667
speed,Visual,4
speed limit,Visual,4.474
speedboat,Visual,4.444
speeding,Visual,3.85
speeding ticket,Visual,4.222
speedometer,Visual,4.056
speedster,Visual,4
speedway,Visual,3.59
spellbinder,Auditory,2.824
spellcheck,Visual,4.143
spewing,Visual,4.211
sphere,Visual,3.857
spherical,Visual,3.765
spherically,Visual,4.421
spice,Gustatory,4.714
spice rack,Visual,4.2
spice up,Gustatory,2.312
spiced,Gustatory,4.55
spices,Gustatory,4.5
spiciness,Gustatory,4.667
spicing,Gustatory,3.778
spicy,Gustatory,4.471
spider,Visual,4.289
spider web,Visual,3.842
spiderlike,Visual,4
spiderman,Visual,4.368
spiderweb,Visual,4.222
spied,Visual,3.867
spike,Visual,3.588
spikiness,Haptic,3.833
spiky,Haptic,4.118
spill,Visual,4.278
spill over,Visual,3.833
spillage,Visual,3.8
spin,Visual,3.944
spin doctor,Auditory,2.75
spinach,Gustatory,4.75
spinal,Interoceptive,2.947
spinal cord,Interoceptive,2.444
spindle,Visual,3.875
spindling,Visual,3.75
spinner,Visual,3.889
spinning,Visual,3.882
spinning rod,Visual,4.056
spinout,Visual,4.188
spiny,Haptic,3.429
spiral,Visual,3.588
spiral staircase,Visual,4.714
spire,Visual,4.353
spirit,Interoceptive,2.762
spiritedly,Auditory,2.556
spiriting,Interoceptive,1.75
spiritism,Interoceptive,2.867
spiritless,Interoceptive,2.294
spiritlessly,Interoceptive,2.368
spiritual,Interoceptive,3.211
spiritualism,Interoceptive,3.65
spiritualistic,Interoceptive,3.353
spirituality,Interoceptive,3.412
spiritualization,Interoceptive,3.167
spiritualize,Interoceptive,2.111
spiritually,Interoceptive,3.118
spitball,Visual,3.588
spite,Interoceptive,2.222
spiteful,Interoceptive,3.048
spitefulness,Interoceptive,2.6
spitting,Visual,3.933
spittoon,Visual,4
splashboard,Visual,3.765
splashed,Haptic,3.7
splashing,Visual,3.588
splat,Auditory,3.7
splatter,Visual,4.13
splicer,Visual,3.75
splicing,Visual,4.053
splint,Visual,3.647
splinter,Haptic,3.943
split,Visual,3.778
splitting,Visual,3.6
splotch,Visual,4.412
splotchy,Visual,3.688
spoilage,Olfactory,3.667
spoiling,Olfactory,3.529
spoilsport,Auditory,3.375
spoke,Auditory,3.412
spoken,Auditory,4.464
spokesman,Auditory,4.111
spokesperson,Auditory,4.053
spokeswoman,Auditory,4.25
sponge,Haptic,3.571
sponge cake,Gustatory,4.647
sponged,Haptic,2.875
sponginess,Haptic,4.5
sponging,Visual,3.667
spongy,Haptic,4.278
spontaneity,Interoceptive,3
spoof,Visual,4
spookily,Auditory,3.846
spookiness,Visual,3.611
spoon,Visual,4.333
spoonful,Visual,4.053
spooning,Haptic,3.647
sport,Visual,4.438
sport coat,Visual,4.368
sports,Visual,4.6
sports car,Visual,4.474
sports shirt,Visual,4
sports team,Visual,4.444
sportscast,Visual,4.238
sportscaster,Auditory,4.211
sportsman,Visual,3.765
sportsmanship,Visual,3.812
sportsperson,Visual,4.062
sportswear,Visual,4.176
sportswoman,Visual,4.444
spot,Visual,4.114
spotless,Visual,4.2
spotlessly,Visual,4.062
spotlight,Visual,3.889
spotted,Visual,4.55
spotter,Visual,4
spottiness,Visual,3.75
spotting,Visual,4
spotty,Visual,3.765
spouse,Visual,3.714
spout,Visual,3.929
sprain,Interoceptive,3.947
spray,Visual,3.722
spray can,Visual,3.706
spread out,Visual,3.882
spreader,Visual,4
spreading,Visual,3.762
spreadsheet,Visual,4
sprig,Visual,3.688
spring,Visual,4
spring cleaning,Visual,4.25
spring fever,Interoceptive,3.375
spring roll,Gustatory,3.95
springtime,Visual,3.778
springy,Haptic,3.55
sprinkle,Visual,3.588
sprinkled,Visual,3.882
sprinkler,Visual,4.526
sprinter,Visual,3.812
sprite,Visual,3.882
sprocket,Visual,3.929
sprouting,Visual,4.389
spruce,Visual,3.667
spruce up,Visual,3.895
spry,Interoceptive,3.462
spryness,Interoceptive,2.8
spud,Gustatory,3.333
spunk,Interoceptive,1.938
spunkiness,Visual,3.632
spurn,Auditory,2.389
sputter,Auditory,3.316
sputtering,Auditory,4.059
squabble,Auditory,3.875
squabbler,Auditory,3.615
squabbling,Auditory,3.944
squalidness,Visual,4.059
squall,Auditory,3.545
squalor,Visual,4.036
square,Visual,3.722
square off,Visual,4.357
squared,Visual,3.714
squash,Gustatory,3.286
squashy,Haptic,3.812
squatting,Visual,4
squaw,Auditory,2.308
squawk,Auditory,3.941
squawker,Auditory,4.1
squawking,Auditory,4.333
squawky,Auditory,3.941
squeak,Auditory,4.526
squeaker,Auditory,4.647
squeakily,Auditory,4.444
squeakiness,Auditory,4.062
squeaking,Auditory,4.353
squeaky,Auditory,4.353
squeal,Auditory,4.444
squealer,Auditory,3.833
squealing,Auditory,4.5
squeamish,Interoceptive,3.368
squeamishly,Interoceptive,3.294
squeamishness,Interoceptive,3.333
squeegee,Visual,4.4
squeezable,Haptic,3.737
squeeze,Haptic,4.15
squeezer,Haptic,2.938
squeezing,Haptic,3.389
squelch,Auditory,3
squelcher,Auditory,3.25
squelching,Auditory,4
squid,Visual,4.1
squiggle,Visual,3.867
squiggly,Visual,4
squint,Visual,3.706
squinted,Visual,4.412
squinter,Visual,4.286
squinting,Visual,3.947
squinty,Visual,3.778
squirm,Visual,3.875
squirminess,Visual,3.65
squirrel,Visual,4.343
squirt gun,Visual,4.222
squish,Haptic,3.526
squishier,Haptic,3.875
squishy,Haptic,3.632
stab,Haptic,3.438
stabbing,Visual,4.056
stableman,Visual,3.667
stack,Visual,3.944
stadium,Visual,4.062
staffer,Visual,3.933
staffroom,Visual,4.353
stag,Visual,3.706
stage,Visual,4
stage fright,Interoceptive,2.471
stagecoach,Visual,4.167
staggeringly,Visual,3.688
staggers,Visual,3.765
stain,Visual,3.667
stained glass,Visual,3.85
staining,Visual,4.167
stainlessness,Visual,3.722
stair,Visual,3.789
staircase,Visual,4.55
stairs,Visual,3.7
stairway,Visual,4.6
stairwell,Visual,4
stakeout,Visual,3.737
stale,Gustatory,3.789
staleness,Gustatory,3.389
stalk,Visual,4.375
stall,Visual,3.8
stamen,Visual,4.077
stamina,Interoceptive,4
stammer,Auditory,3.263
stammerer,Auditory,4.8
stammering,Auditory,3.722
stamp,Visual,3.952
stampede,Visual,3.842
stand,Visual,4
stand out,Visual,3.65
stand still,Visual,4.389
stand up,Visual,3.833
standing,Visual,3.75
standoffishness,Visual,3.6
standstill,Visual,3.9
standup,Visual,4.1
stank,Olfactory,3.722
stanza,Auditory,3.267
staph,Interoceptive,2.714
staple,Visual,3.722
staple gun,Visual,3.833
stapled,Visual,3.941
stapler,Visual,4.053
star,Visual,4.444
star fruit,Visual,3.938
starched,Haptic,3.533
starchiness,Gustatory,2.556
starchy,Gustatory,3.176
stare,Visual,4.321
starfish,Visual,3.905
stargaze,Visual,4.4
stargazer,Visual,4.471
stargazing,Visual,4.722
stark naked,Visual,4.733
starless,Visual,3.733
starlight,Visual,4.706
starlit,Visual,4.056
starry,Visual,4.263
starstruck,Interoceptive,2.632
start,Visual,3.6
startler,Auditory,3.25
startling,Interoceptive,3.235
starvation,Interoceptive,4.824
starve,Interoceptive,4.059
starved,Interoceptive,4.619
starving,Interoceptive,4.158
state attorney,Visual,3.789
state prison,Visual,3.722
state trooper,Visual,4.2
stated,Auditory,2.941
statehouse,Visual,3.765
statement,Auditory,3.211
statesman,Visual,3.588
statesmanlike,Auditory,3.692
static,Haptic,2.95
station,Visual,4.053
station wagon,Visual,4.429
stationary,Visual,4.625
statistic,Visual,3.8
statistical,Visual,3.867
statistically,Visual,3.857
statue,Visual,4.526
statuesque,Visual,3.944
statuette,Visual,4.05
stature,Visual,4.316
steak,Gustatory,4.789
steak knife,Visual,4.158
steakhouse,Visual,3.737
stealth bomber,Visual,4.111
steam,Visual,3.85
steam engine,Visual,4.158
steamboat,Visual,4
steaminess,Visual,3.786
steaming,Visual,3.895
steamroller,Visual,3.8
steamship,Visual,3.722
steamy,Visual,4.056
steel,Visual,3.842
steelyard,Visual,3.938
steep,Visual,4.222
steeper,Visual,3.846
steeple,Visual,4.353
steepness,Visual,4.105
steering,Haptic,3.176
steering wheel,Haptic,4.561
steeringwheel,Haptic,4.444
stegosaurus,Visual,4.375
stem,Visual,3.611
stemware,Visual,3.882
stench,Olfactory,4.941
stencil,Visual,4.167
stenograph,Visual,3.688
stenography,Visual,3.846
step down,Visual,3.944
step stool,Visual,4.765
stepladder,Visual,4.429
stepping,Visual,3.611
stepsister,Visual,3.733
stepstool,Visual,3.868
stereo,Auditory,4.167
stereophonic,Auditory,4
stereotype,Auditory,2.857
stereotyped,Auditory,3.312
stereotypical,Auditory,2.5
stereotyping,Auditory,3.053
sterility,Interoceptive,1.765
sterling,Visual,4.083
stern,Auditory,4
sternly,Auditory,2.824
sternness,Auditory,3.059
sternum,Haptic,2.533
stethoscope,Visual,4.368
stew,Gustatory,4.75
stewardess,Visual,4
stewpot,Visual,4.333
stick,Visual,4.111
stick figure,Visual,4.235
stick out,Visual,3.65
stick up,Visual,3.611
sticker,Visual,4.474
stickers,Visual,4.529
stickiness,Haptic,4.353
stickler,Auditory,2.438
sticklike,Visual,4.105
stickman,Visual,3.769
sticks,Visual,4.625
sticky,Haptic,3.875
stiff,Haptic,3.667
stiffly,Haptic,2.353
stifling,Interoceptive,2.812
stiflingly,Interoceptive,2.727
stigma,Auditory,2.176
still life,Visual,3.778
stillbirth,Visual,3.812
stillness,Visual,3.778
stimulant,Interoceptive,3.176
stimulate,Interoceptive,2.824
stimulatingly,Interoceptive,4.125
stimulation,Interoceptive,4
stimulatory,Interoceptive,3.368
stimuli,Visual,4
sting,Interoceptive,3.579
stinger,Visual,3.643
stinging,Interoceptive,3.556
stingingly,Haptic,2.375
stingray,Visual,4.625
stink,Olfactory,4.5
stinker,Olfactory,4.053
stinking,Olfactory,4.125
stinkweed,Visual,3.615
stinky,Olfactory,4.7
stipulate,Auditory,2.267
stipulation,Auditory,3.5
stir,Visual,3.591
stir fry,Gustatory,4.188
stirrup,Visual,3.765
stitch,Visual,4
stitchery,Visual,4.235
stock exchange,Visual,3.619
stockade,Visual,4.143
stockholder,Visual,3.667
stockiness,Visual,4.375
stockings,Visual,3.722
stockpile,Visual,3.658
stocky,Visual,3.867
stockyard,Visual,3.938
stoicism,Interoceptive,1.7
stole,Visual,3.938
stomach,Interoceptive,4.059
stomach flu,Interoceptive,4.875
stomachache,Interoceptive,4.875
stomaching,Interoceptive,2.833
stone,Visual,4.111
stone cold,Haptic,2.667
stoned,Interoceptive,4.429
stonemason,Visual,3.8
stonemasonry,Visual,4
stonework,Visual,4
stoning,Visual,3.786
stonyhearted,Interoceptive,1.773
stool,Visual,4
stoplight,Visual,4.4
stopwatch,Visual,4.316
storage,Visual,4
store,Visual,3.944
storefront,Visual,4.417
storekeeper,Visual,4.706
storeroom,Visual,4.118
storied,Auditory,2.4
stork,Visual,3.667
storm,Visual,4.211
storminess,Visual,4.125
storming,Auditory,3.667
stormy,Visual,3.944
story,Auditory,4.357
storyboard,Visual,3.833
storyline,Visual,4
storyteller,Auditory,4.588
storytelling,Auditory,3.895
stout,Visual,3.912
stovepipe,Visual,4.062
straddle,Haptic,3.294
straddling,Haptic,3.188
straggle,Visual,4.222
straggler,Visual,3.824
straight,Visual,4.647
straightedge,Visual,3.778
straighten,Visual,3.722
straighten up,Visual,3.688
straightforwardly,Auditory,2.389
straightforwardness,Auditory,3.526
straightly,Visual,3.706
strain,Interoceptive,3.167
strainer,Visual,4
strait,Visual,4
straitjacket,Visual,3.875
strange,Interoceptive,2.789
stranger,Visual,4.059
strangle,Haptic,4
strangles,Haptic,2.857
strap,Visual,4.059
strapless,Visual,4.1
strategize,Auditory,2.294
strategy,Auditory,2.6
strawberry,Gustatory,4.632
strawboard,Visual,4.182
strawflower,Visual,4
streaked,Visual,3.667
streaker,Visual,3.706
stream,Visual,4.111
streamer,Visual,4.333
streaming,Visual,3.765
streamliner,Visual,3.857
street,Visual,4.118
street fighter,Visual,3.69
street lamp,Visual,4.647
street name,Visual,3.95
street sign,Visual,4.688
streetcar,Visual,3.714
streetlamp,Visual,4.625
streetlight,Visual,4.111
streets,Visual,4.714
streetwalking,Visual,4
strength,Interoceptive,3.773
strengthen,Interoceptive,2.857
strengthening,Interoceptive,2.5
strenuous,Interoceptive,3.053
strenuously,Interoceptive,3.1
strep,Interoceptive,2.316
stress,Interoceptive,4.529
stressful,Interoceptive,4.562
stressfully,Interoceptive,3.684
stressor,Interoceptive,3.381
stretch,Interoceptive,2.833
stretch pants,Visual,4.312
stretchy,Haptic,3.889
streusel,Gustatory,4
strewn,Visual,4
strict,Auditory,2.75
strictly,Auditory,2.35
strike out,Visual,4.263
strikeout,Visual,3.615
string cheese,Gustatory,4.941
string quartet,Auditory,4.059
stringing,Haptic,3
stripe,Visual,4.333
striped,Visual,4.471
stripped,Visual,4.4
stripper,Visual,4.368
stripping,Visual,3.762
striptease,Visual,4.471
stripteaser,Visual,3.722
strive,Interoceptive,2.667
striving,Interoceptive,2.105
strobe,Visual,4
stroganoff,Gustatory,4.647
stroke,Interoceptive,3
stroking,Haptic,3.706
stroller,Visual,4.053
struck,Visual,3.611
structural,Visual,3.611
structurally,Visual,3.938
structure,Visual,4.278
strudel,Gustatory,4.211
struggle,Visual,4.471
strum,Auditory,3.4
strummer,Auditory,2.333
strutting,Visual,3.824
stubbed,Interoceptive,3
stubbiness,Visual,3.722
stubbornness,Interoceptive,2.75
stubby,Visual,4.211
stucco,Visual,3.6
stuck,Visual,3.778
stuck with,Visual,3.625
stud,Visual,4.267
studio,Visual,3.75
stuffed,Interoceptive,3.316
stuffiness,Interoceptive,4
stuffy,Interoceptive,2.842
stumbling,Visual,3.944
stun,Interoceptive,4.062
stun gun,Haptic,3.632
stung,Haptic,2.861
stunk,Olfactory,4.143
stunned,Interoceptive,3.333
stunner,Visual,3.588
stunning,Visual,3.8
stunt,Visual,4
stunt man,Visual,4.1
stuntman,Visual,4.088
stupid,Auditory,3.118
stupidity,Auditory,3.722
stupidly,Auditory,2.8
stupor,Interoceptive,3.214
sturdily,Haptic,3.562
sturdiness,Haptic,4.444
sturdy,Visual,4.053
stutter,Auditory,4.222
stutterer,Auditory,4.611
stuttering,Auditory,4.526
stutteringly,Auditory,3.969
sty,Visual,4.176
style,Visual,4.053
stylebook,Visual,4
styling,Visual,4.158
stylish,Visual,4.737
stylishly,Visual,4.238
stylishness,Visual,4.4
stylist,Visual,3.812
stylistically,Visual,3.647
stylized,Visual,3.882
stylus,Visual,4.714
sub,Visual,4.286
subbasement,Visual,4.25
subcommittee,Auditory,2.444
subcompact,Visual,3.7
subconscious,Interoceptive,3.556
subconsciously,Interoceptive,2.762
subcutaneously,Haptic,1.684
subdividing,Visual,3.625
subdivision,Visual,3.6
subdue,Visual,3.75
subfloor,Visual,4.111
subfreezing,Haptic,3.6
subheading,Visual,3.647
subjectively,Auditory,2.737
subjectivity,Auditory,2.824
sublanguage,Auditory,3.083
sublime,Interoceptive,3.35
sublimely,Interoceptive,2.778
subliminal,Auditory,2.562
subliminally,Interoceptive,2.412
submarine,Visual,3.889
submerged,Visual,4.105
submerse,Visual,3.867
submersible,Visual,4
submissive,Interoceptive,2.85
submissively,Interoceptive,2.562
subparagraph,Visual,4.333
subpoena,Visual,4.077
subside,Interoceptive,2.176
subsistence,Gustatory,1.684
substantially,Visual,3.6
substantiate,Auditory,2.25
substation,Visual,4.154
subtitle,Visual,4.19
subtle,Auditory,2.333
subtleness,Auditory,2.7
subtly,Auditory,2.211
subtraction,Visual,3.706
suburbanite,Visual,3.857
suburbia,Visual,4.214
subversive,Auditory,2.2
subway train,Visual,4
subwoofer,Auditory,4.438
subzero,Haptic,2.812
success,Interoceptive,3.05
successful,Visual,3.778
successively,Visual,3.812
succinct,Auditory,3.75
succinctly,Auditory,2.846
succulence,Gustatory,3.077
succulent,Gustatory,2.571
succulently,Gustatory,3.071
succumb,Interoceptive,2
suck,Auditory,2.56
suckerfish,Visual,3.692
sudden,Interoceptive,2.312
sudoku,Visual,4.467
suds,Visual,4.471
sudsy,Visual,4.059
sue,Auditory,2.368
suffer,Interoceptive,3.905
sufferable,Interoceptive,2.778
suffering,Interoceptive,3
sufficing,Interoceptive,2.5
suffocate,Interoceptive,4
suffocating,Interoceptive,3.765
suffocation,Interoceptive,3.667
suffocative,Interoceptive,2.769
sugar,Gustatory,4.639
sugar beet,Gustatory,4.188
sugar bowl,Visual,3.75
sugar cane,Gustatory,3.611
sugar cube,Gustatory,4.529
sugarcane,Gustatory,4.235
sugarcoat,Auditory,2.667
sugared,Gustatory,4.111
sugarless,Gustatory,4.688
sugary,Gustatory,4.947
suggest,Auditory,3.062
suggestibility,Auditory,2.714
suggestible,Auditory,3.111
suggesting,Auditory,3.316
suggestion,Auditory,3.333
suggestiveness,Auditory,2.188
suicidal,Interoceptive,3.05
suit,Visual,4.474
suitcase,Visual,4.444
suite,Visual,3.667
suiting,Visual,3.812
sulfate,Olfactory,2.267
sulfide,Olfactory,2.733
sulfite,Olfactory,2.2
sulfur,Olfactory,4.278
sulfuric,Olfactory,3.875
sulfurous,Olfactory,3.611
sulk,Interoceptive,3.1
sulkiness,Visual,3.833
sulphur,Olfactory,4.05
sulphuric,Olfactory,3.529
sulphuric acid,Olfactory,2.533
sulphurous,Olfactory,3.111
sultriness,Visual,3.846
summarization,Auditory,2.977
summarize,Auditory,2.913
summer,Visual,3.905
summer camp,Visual,4.056
summerhouse,Visual,4.056
summertime,Visual,3.667
summit,Visual,3.778
summon,Auditory,4
summons,Auditory,2.571
sumo wrestler,Visual,3.842
sun,Visual,4.7
sun deck,Visual,3.684
sun hat,Visual,3.706
sunbathe,Visual,3.684
sunbather,Visual,3.611
sunbeam,Visual,3.722
sunbonnet,Visual,3.643
sunburn,Visual,4.062
sunburned,Visual,3.9
sunburnt,Visual,4.421
sunburst,Visual,3.615
sundae,Gustatory,4.438
sundeck,Visual,3.833
sundial,Visual,4.471
sundown,Visual,4.316
sundress,Visual,4.833
sunflower,Visual,4.824
sung,Auditory,4.625
sunglass,Visual,4.632
sunglasses,Visual,4.889
sunglow,Visual,3.75
sunlight,Visual,4.316
sunlit,Visual,4.333
sunny,Visual,4.579
sunny-side up,Visual,4.5
sunray,Visual,4.316
sunrise,Visual,4.333
sunroof,Visual,3.85
sunscreen,Haptic,3.952
sunset,Visual,4.722
sunshade,Visual,4.316
sunshine,Visual,4.471
sunshiny,Visual,4.118
sunspot,Visual,4.026
sunstroke,Interoceptive,3.147
suntan,Visual,3.882
suntan lotion,Visual,3.737
suntanned,Visual,3.842
superabundance,Visual,3.857
superbowl,Visual,4.472
supercenter,Visual,4.353
supercomputer,Visual,3.75
supercritical,Auditory,3.059
